shipping_id,date_id,product_id,market_id,warehouse_id,quantity_shipped,cost_of_shipping,delivery_status,days_for_delivery
590,1442,31,11,5,89,192.09,In Transit,1
591,716,17,3,5,67,370.68,Delivered,8
592,1971,20,2,1,37,364.32,Delivered,5
593,1390,16,15,5,129,103.1,Delivered,5
594,1722,22,7,2,36,105.06,Delivered,7
595,1590,24,6,2,145,142.31,Delivered,8
596,1837,25,12,3,32,434.37,Delivered,10
597,496,27,11,1,49,112.46,In Transit,2
598,1365,10,4,2,142,97.79,Delivered,9
599,1690,7,5,3,169,356.5,Delivered,2
600,1345,9,12,1,63,72.71,Delivered,2
601,1543,20,8,4,91,282.77,Delivered,5
602,1564,21,7,5,44,329.47,Delivered,8
603,1377,31,7,4,87,157.25,Delivered,3
604,1097,28,10,5,187,92.48,Delivered,5
605,989,7,15,2,145,155.02,Delayed,10
606,2189,31,3,4,62,497.15,Delivered,5
607,425,14,4,2,18,250.72,Delivered,9
608,1325,34,9,1,14,137.88,Delivered,4
609,2073,9,12,2,71,104.13,Delayed,3
610,542,26,7,4,112,53.73,In Transit,7
611,483,22,7,1,117,489.41,Delivered,6
612,1575,9,10,1,59,131.43,Delivered,1
613,20,6,3,2,194,112.44,Delivered,7
614,1095,19,7,2,122,111.87,Delivered,5
615,134,24,9,2,113,197.36,Delivered,1
616,1344,21,2,1,170,199.69,Delivered,7
617,1666,20,8,4,29,370.88,Delivered,3
618,334,27,3,4,120,75.45,Delivered,6
619,551,4,4,4,167,483.75,Delivered,8
620,1865,7,11,2,158,268.13,Delivered,8
621,530,16,9,2,179,267.02,Delayed,5
622,1926,8,12,3,82,181.69,Delivered,9
623,430,15,9,5,32,366.29,Delayed,6
624,595,14,13,4,137,159.22,Delivered,7
625,1259,32,12,4,20,126.68,Delivered,6
626,1458,26,7,2,41,157.26,Delivered,2
627,1808,5,6,5,165,178.1,Delivered,9
628,99,20,1,3,13,59.98,Delivered,2
629,457,28,6,3,107,113.71,Delivered,8
630,2132,36,14,1,191,270.25,Delivered,9
631,432,29,7,2,63,372.05,Delivered,6
632,1910,7,4,5,66,142.27,Delivered,6
633,296,12,10,2,102,119.6,Delivered,4
634,856,15,12,1,170,285.69,Delivered,2
635,1451,20,5,1,103,96.73,Delivered,5
636,308,5,1,4,65,449.58,In Transit,8
637,1647,3,13,5,49,62.26,Delivered,6
638,1058,13,15,5,49,278.25,Delivered,9
639,2051,36,1,2,77,219.81,Delivered,3
640,1428,16,3,3,38,54.98,Delivered,6
641,1758,13,13,3,165,71.0,Delivered,4
642,827,3,7,5,75,208.79,Delivered,1
643,911,5,12,4,58,275.38,Delivered,9
644,1632,24,14,2,71,172.13,Delivered,7
645,1901,2,11,1,126,340.45,Delivered,7
646,1817,34,15,5,40,246.79,Delayed,9
647,2091,28,11,5,62,488.68,In Transit,6
648,1136,33,14,5,17,482.38,In Transit,7
649,1275,9,4,1,79,281.46,Delivered,10
650,987,1,6,2,200,194.61,Delivered,6
651,1992,35,2,3,47,97.18,In Transit,3
652,1917,35,8,5,23,484.3,Delivered,8
653,1212,8,12,1,132,193.1,Delivered,10
654,1290,13,9,3,144,61.15,Delivered,6
655,125,14,12,5,145,336.19,Delivered,4
656,104,4,11,5,188,435.91,Delivered,5
657,56,3,5,4,149,75.22,Delivered,3
658,1691,34,4,4,197,211.79,Delivered,9
659,1900,16,7,5,84,71.92,Delivered,2
660,287,10,1,1,65,374.7,Delivered,2
661,2127,30,7,1,179,377.6,In Transit,3
662,933,5,6,3,190,227.86,Delivered,8
663,1053,5,1,3,58,104.68,Delivered,9
664,1918,9,3,5,153,262.73,In Transit,1
665,1495,34,14,1,89,135.32,Delivered,5
666,69,21,3,1,161,134.03,Delivered,5
667,1741,22,10,1,181,297.6,Delivered,9
668,1384,22,3,2,88,197.69,In Transit,6
669,1280,15,11,2,136,381.07,Delivered,2
670,1628,3,6,2,26,272.94,Delayed,10
671,1968,25,4,3,119,98.08,Delivered,10
672,74,6,14,5,194,300.81,Delivered,6
673,1883,3,6,2,31,266.94,Delivered,5
674,837,9,1,3,179,191.27,Delayed,3
675,1953,11,5,2,19,335.03,Delivered,1
676,546,8,14,4,180,480.82,Delivered,7
677,1086,14,13,2,42,254.46,Delivered,4
678,1053,17,14,3,62,118.4,Delivered,7
679,1137,8,14,2,15,474.01,In Transit,10
680,725,10,5,5,191,119.41,Delivered,8
681,827,36,8,3,88,366.86,Delivered,9
682,624,10,2,1,106,482.53,Delivered,2
683,1249,23,9,2,163,394.09,Delayed,4
684,963,32,10,5,48,99.06,Delivered,3
685,523,21,15,2,121,467.3,Delivered,10
686,1094,18,8,3,101,332.68,Delivered,4
687,724,26,8,3,72,185.88,Delivered,2
688,894,29,13,2,12,162.87,Delivered,7
689,5,18,1,2,144,318.08,Delivered,9
690,1735,29,14,3,87,468.4,Delivered,10
691,2097,31,8,1,123,133.93,Delivered,6
692,594,22,4,5,76,463.01,In Transit,10
693,981,15,9,4,188,50.41,Delivered,10
694,1549,27,14,2,194,170.07,Delayed,7
695,1244,27,8,1,197,201.24,Delivered,9
696,1698,34,4,2,101,111.08,Delivered,7
697,1933,35,8,2,148,394.35,Delivered,3
698,1430,2,1,2,69,287.61,Delivered,1
699,2017,9,4,3,115,103.29,Delivered,6
700,2080,1,1,4,20,58.0,Delivered,8
701,544,19,3,1,90,315.67,Delivered,3
702,574,23,4,1,108,227.16,In Transit,6
703,1971,2,9,5,85,363.36,Delivered,3
704,2069,31,3,1,21,499.84,Delivered,7
705,655,27,10,2,162,321.98,Delivered,1
706,344,22,12,2,194,130.18,Delivered,10
707,1688,19,10,3,128,95.29,In Transit,8
708,1672,6,14,4,186,420.17,Delivered,8
709,898,16,1,5,140,219.32,Delivered,3
710,1336,18,14,2,148,238.32,Delivered,8
711,759,10,10,2,28,483.87,Delivered,7
712,558,20,1,4,125,87.18,In Transit,5
713,438,23,11,5,120,251.98,Delivered,3
714,2038,35,5,5,64,358.09,Delayed,9
715,1391,10,12,3,115,417.39,Delivered,4
716,1768,1,6,5,28,440.73,Delivered,4
717,1045,9,2,1,180,476.97,Delivered,2
718,993,16,14,5,16,84.39,Delivered,4
719,2139,30,5,5,144,310.45,Delivered,3
720,1054,20,3,2,121,381.32,Delivered,6
721,655,16,2,3,52,194.4,Delivered,9
722,1216,36,8,1,192,276.13,Delivered,8
723,1628,24,13,4,105,340.58,In Transit,6
724,1977,16,13,2,196,287.4,In Transit,2
725,220,18,8,1,10,80.14,Delivered,7
726,699,27,8,4,30,250.98,Delivered,3
727,509,15,11,5,74,273.69,Delayed,4
728,1430,15,9,4,98,240.05,Delivered,2
729,1903,23,10,3,24,402.98,Delivered,4
730,313,18,13,5,141,474.8,Delivered,5
731,1915,5,1,5,77,465.99,Delivered,4
732,1082,20,13,5,84,348.79,Delivered,4
733,734,21,9,4,67,228.25,Delivered,6
734,907,35,12,4,161,482.8,Delivered,6
735,46,7,10,2,155,488.02,Delivered,8
736,739,5,4,1,13,464.92,Delivered,5
737,215,16,9,5,193,399.7,Delivered,7
738,1866,16,7,2,24,127.86,Delayed,3
739,1721,13,9,1,65,70.17,Delivered,3
740,965,6,1,5,113,116.98,In Transit,5
741,128,34,15,5,86,136.12,Delivered,8
742,1128,3,15,1,121,440.23,Delivered,1
743,567,20,7,2,126,89.4,Delivered,2
744,1390,8,1,2,175,316.82,In Transit,3
745,561,29,14,3,59,210.4,Delivered,5
746,1057,5,13,2,117,99.02,Delivered,7
747,1621,25,14,1,83,176.26,Delivered,3
748,1921,9,14,2,48,144.97,Delivered,10
749,2124,23,8,4,109,156.02,Delivered,9
750,819,6,4,5,78,286.13,Delivered,2
751,1797,6,10,4,48,53.41,Delivered,3
752,829,28,2,5,149,177.19,Delivered,6
753,82,26,4,3,161,123.01,Delivered,4
754,724,22,11,1,128,94.89,Delivered,10
755,1010,15,14,5,189,77.99,Delivered,10
756,849,34,2,1,62,489.42,Delivered,5
757,95,1,13,2,159,352.6,Delivered,5
758,199,14,5,3,34,417.24,Delivered,4
759,650,25,2,3,183,491.27,Delivered,4
760,881,29,8,4,179,232.98,Delayed,2
761,98,32,1,1,143,434.07,In Transit,6
762,2041,36,13,1,29,97.0,Delivered,5
763,745,24,3,2,55,451.01,Delivered,10
764,2028,23,4,3,90,242.32,Delivered,7
765,1763,22,4,1,95,101.67,Delivered,1
766,1275,11,14,4,181,89.3,Delivered,3
767,559,36,10,3,31,323.58,Delivered,4
768,1987,36,4,4,63,456.56,Delivered,5
769,288,18,2,1,145,405.78,In Transit,5
770,1965,31,12,3,196,289.87,Delivered,9
771,1179,35,13,2,119,87.3,Delivered,4
772,658,5,4,3,135,115.36,Delivered,1
773,2155,19,3,4,11,302.12,Delivered,7
774,183,14,13,3,177,331.79,Delivered,1
775,632,28,5,5,114,115.56,Delivered,10
776,2023,28,15,3,36,117.31,Delivered,3
777,1352,1,6,5,180,416.3,Delayed,10
778,581,4,13,1,63,426.94,Delivered,5
779,3,16,3,2,42,410.82,Delivered,4
780,65,30,10,5,136,495.41,Delivered,8
781,1163,7,10,2,155,219.52,Delivered,9
782,1794,12,14,3,52,484.11,Delivered,5
783,760,29,2,2,72,399.76,Delivered,10
784,1803,24,15,4,198,165.8,Delivered,6
785,1988,34,4,2,109,228.06,Delivered,5
786,2066,18,13,2,168,68.57,Delivered,10
787,1431,16,13,2,27,446.69,Delivered,2
788,1144,26,14,1,137,291.05,Delivered,6
789,1745,25,6,2,167,240.4,Delivered,8
790,1464,5,2,4,120,415.32,Delivered,5
791,887,36,13,3,38,67.28,Delivered,10
792,1875,13,6,1,109,304.42,Delivered,5
793,1130,26,3,1,38,180.39,Delivered,1
794,549,18,2,3,27,440.57,Delivered,10
795,354,21,6,1,44,325.76,Delivered,4
796,709,5,13,3,62,494.22,Delayed,8
797,492,22,11,4,181,319.92,Delivered,4
798,1829,14,11,2,123,89.67,Delivered,1
799,2068,25,14,3,25,359.06,Delivered,2
800,1344,4,13,3,13,463.97,Delivered,8
801,1035,27,3,5,70,138.92,Delivered,5
802,90,1,11,2,130,426.39,In Transit,8
803,215,26,15,5,27,73.21,Delivered,10
804,352,27,2,2,53,71.72,In Transit,1
805,2131,36,7,1,74,78.09,Delivered,8
806,2084,29,1,4,111,363.39,Delivered,4
807,1205,8,8,5,182,375.93,Delivered,3
808,1441,31,2,2,103,85.51,Delivered,7
809,644,17,5,3,43,126.3,In Transit,6
810,674,25,13,3,185,309.74,Delivered,9
811,575,30,5,2,183,344.13,Delivered,10
812,734,36,8,5,76,82.25,Delivered,6
813,2159,2,10,1,141,446.72,Delivered,8
814,2141,18,1,1,81,325.53,Delivered,3
815,1677,3,13,2,174,417.12,Delivered,3
816,852,15,10,3,122,392.72,Delivered,3
817,1974,24,12,4,40,81.95,Delivered,8
818,30,15,5,2,164,497.72,Delivered,6
819,1758,27,7,2,105,496.61,Delivered,6
820,368,27,1,5,154,187.47,Delivered,5
821,1991,24,14,3,53,428.52,Delivered,10
822,551,11,9,5,52,230.11,Delivered,4
823,1754,11,2,1,69,283.3,Delivered,9
824,1843,7,1,3,37,136.57,Delivered,6
825,747,36,12,2,167,201.64,Delivered,7
826,1152,36,15,1,85,450.18,Delivered,7
827,562,28,2,2,82,430.58,Delivered,4
828,2165,12,14,2,175,377.7,Delivered,10
829,376,12,2,2,139,88.08,Delivered,10
830,24,2,2,3,180,134.29,Delivered,9
831,314,30,8,5,129,298.13,In Transit,6
832,1994,8,15,5,95,366.3,Delivered,1
833,1727,15,2,3,200,357.27,Delivered,5
834,279,26,13,3,120,468.64,In Transit,3
835,1641,14,6,5,110,415.67,In Transit,9
836,1908,36,6,3,197,105.32,Delivered,9
837,554,34,14,3,118,145.45,Delivered,2
838,939,7,5,5,113,211.91,Delivered,3
839,1461,12,2,2,90,189.05,Delivered,6
840,1300,17,3,1,86,62.12,Delivered,10
841,349,17,5,3,116,169.49,Delivered,7
842,1257,14,1,4,196,152.84,Delivered,5
843,1975,3,8,4,27,79.05,Delivered,10
844,1814,17,4,4,56,86.25,Delivered,5
845,1319,35,15,1,53,387.53,Delayed,10
846,1166,8,12,2,73,63.04,Delivered,5
847,1243,31,6,3,197,209.05,Delivered,6
848,838,4,6,2,164,446.82,Delivered,10
849,1734,17,9,4,130,378.87,Delivered,10
850,1114,31,13,4,87,451.59,Delivered,7
851,1063,27,2,3,125,348.22,Delivered,3
852,1426,36,8,4,112,437.75,Delivered,1
853,120,2,15,4,83,395.03,In Transit,5
854,1531,17,2,3,121,264.16,Delivered,10
855,1209,27,10,2,149,126.59,Delivered,10
856,1870,23,13,4,166,444.22,Delivered,5
857,1667,19,9,3,129,499.68,Delivered,7
858,675,17,13,4,104,267.05,Delivered,4
859,2186,3,8,5,127,468.48,Delivered,7
860,498,33,2,4,29,247.0,Delivered,2
861,1628,27,11,3,169,256.52,In Transit,1
862,2046,1,15,3,143,464.36,Delayed,3
863,1960,33,8,2,18,392.85,Delivered,7
864,1368,32,11,2,60,227.3,Delivered,7
865,959,20,3,1,164,314.41,Delivered,5
866,385,3,2,2,117,410.6,Delivered,9
867,554,27,10,5,115,166.85,Delivered,9
868,169,5,10,1,134,260.77,Delivered,1
869,670,31,4,3,200,457.77,Delivered,4
870,324,16,3,2,49,129.22,In Transit,6
871,989,31,15,4,115,330.21,Delivered,2
872,1138,30,3,3,122,473.71,Delivered,7
873,111,5,6,5,94,167.4,Delivered,9
874,181,7,11,3,30,352.06,Delivered,8
875,390,14,9,4,128,351.98,Delivered,5
876,1590,17,1,3,92,479.98,Delivered,10
877,1983,22,14,5,68,479.36,Delivered,7
878,142,19,9,5,24,201.75,Delivered,7
879,214,36,7,5,20,300.84,Delivered,9
880,874,27,15,4,118,467.16,Delivered,8
881,1405,32,12,3,185,295.51,Delivered,1
882,608,3,11,4,106,327.73,Delivered,10
883,2111,16,2,5,58,418.83,Delivered,3
884,310,33,1,5,186,252.19,Delivered,4
885,1167,22,9,2,97,70.98,Delivered,1
886,1813,30,11,2,132,397.93,Delivered,9
887,1104,32,5,5,114,300.36,Delivered,3
888,1286,14,3,4,71,352.2,Delivered,10
889,1979,32,8,1,131,268.22,Delivered,9
890,2062,10,10,1,144,490.95,Delivered,9
891,1516,7,14,1,92,454.96,Delivered,3
892,86,29,13,4,154,352.01,Delivered,1
893,1363,30,9,5,142,212.67,Delivered,8
894,100,7,12,1,135,459.43,Delivered,9
895,593,17,4,2,117,457.88,Delivered,10
896,2058,2,2,4,176,260.0,Delivered,2
897,803,34,5,1,125,400.71,Delivered,10
898,126,24,5,2,167,59.25,In Transit,10
899,421,25,13,3,88,302.71,Delivered,9
900,1789,14,11,3,144,56.52,Delivered,8
901,641,3,4,3,100,426.95,Delivered,4
902,280,17,11,4,131,56.89,Delivered,1
903,868,34,14,2,164,270.81,Delivered,5
904,1410,5,3,1,62,390.4,Delivered,10
905,1091,33,8,1,104,225.01,Delivered,1
906,762,7,1,2,71,174.89,Delivered,5
907,1465,30,11,3,19,413.57,Delivered,5
908,808,15,6,4,185,75.74,Delivered,3
909,1133,25,6,1,16,431.08,Delivered,1
910,21,35,3,5,67,64.28,Delivered,1
911,1310,25,4,2,145,136.38,Delivered,8
912,1093,34,4,3,177,457.05,Delivered,5
913,803,23,1,1,63,70.51,Delivered,1
914,565,19,1,2,38,427.98,Delivered,3
915,1136,27,2,3,18,109.77,Delivered,10
916,280,22,4,3,71,142.6,In Transit,3
917,261,10,11,1,109,102.78,Delivered,4
918,933,30,10,3,106,321.91,Delivered,8
919,733,14,13,2,166,473.52,Delivered,9
920,727,34,7,3,144,64.31,Delivered,10
921,1203,21,11,3,111,491.31,Delivered,2
922,854,14,10,5,100,214.14,Delivered,3
923,1688,20,10,3,194,262.04,Delivered,9
924,118,19,12,3,60,180.79,Delivered,4
925,1415,4,2,1,51,355.47,Delivered,10
926,295,31,7,1,86,418.56,Delivered,8
927,811,15,10,2,113,160.65,Delivered,10
928,179,15,12,3,48,150.91,Delivered,5
929,875,33,11,4,129,393.47,Delivered,2
930,2139,11,9,2,188,212.83,Delivered,3
931,394,4,11,4,157,446.42,Delivered,5
932,2001,9,3,1,97,352.35,Delivered,7
933,998,22,2,2,10,103.54,Delayed,8
934,1117,12,1,3,39,156.42,Delivered,5
935,1732,7,12,1,49,479.74,Delivered,5
936,2044,21,5,5,89,355.51,Delivered,1
937,1886,19,15,3,34,300.8,Delivered,1
938,1323,4,11,4,15,53.48,In Transit,2
939,1251,2,15,1,198,452.61,Delivered,1
940,1491,11,13,4,10,360.76,Delivered,3
941,1960,25,6,2,14,185.27,Delivered,8
942,1399,15,5,5,177,90.55,Delivered,6
943,2178,17,4,3,78,105.85,Delayed,8
944,355,28,11,4,58,207.88,Delivered,4
945,2045,10,14,3,40,375.31,Delivered,1
946,229,22,13,4,42,177.76,Delivered,5
947,1705,34,6,3,83,364.49,Delivered,5
948,1281,13,15,1,35,221.85,Delivered,3
949,119,22,7,1,111,388.36,Delivered,6
950,1401,7,4,3,61,74.55,Delivered,5
951,847,13,6,4,111,183.21,Delivered,9
952,101,10,10,3,71,340.44,In Transit,7
953,1775,28,1,4,146,211.17,Delivered,2
954,950,1,14,2,27,279.96,Delivered,8
955,2023,32,6,2,47,401.75,Delayed,9
956,622,3,13,1,173,54.22,Delivered,3
957,574,3,7,4,128,217.19,Delivered,3
958,1489,26,3,2,96,132.13,Delivered,2
959,1669,18,8,3,196,430.69,Delivered,5
960,1491,11,8,4,174,248.07,Delivered,2
961,2156,21,7,1,143,399.69,In Transit,9
962,512,15,1,1,133,203.71,Delivered,2
963,1562,11,2,3,155,65.53,Delivered,4
964,671,32,2,1,17,51.08,Delivered,9
965,1132,18,13,4,87,230.93,Delivered,7
966,373,10,3,3,119,340.79,In Transit,3
967,52,20,15,5,175,288.22,Delivered,4
968,1230,15,5,2,119,355.77,Delivered,5
969,261,28,4,2,56,336.74,Delivered,4
970,1041,12,9,4,28,147.82,Delivered,10
971,714,20,4,5,88,329.57,Delivered,10
972,1446,20,12,4,151,315.37,Delivered,2
973,77,34,11,2,37,435.66,Delivered,6
974,1023,20,8,5,96,316.52,Delivered,10
975,1489,18,4,3,61,191.74,Delivered,8
976,77,22,14,4,192,400.86,Delayed,3
977,910,5,4,1,151,106.71,Delivered,9
978,869,6,2,4,14,435.28,Delivered,5
979,1517,12,12,1,136,152.21,Delivered,10
980,1145,23,14,2,196,207.32,Delivered,9
981,1631,34,5,2,189,432.68,Delivered,3
982,678,30,13,3,143,134.34,Delivered,8
983,1516,28,4,3,152,314.38,Delivered,2
984,744,16,4,4,84,332.94,Delivered,9
985,723,5,1,4,19,402.47,Delivered,4
986,340,29,9,3,13,494.06,Delivered,2
987,1510,34,9,1,166,263.82,Delivered,8
988,1397,26,10,5,55,273.54,Delivered,6
989,24,30,8,5,187,209.46,Delivered,10
990,1860,5,10,4,106,175.89,Delayed,10
991,1942,2,3,3,92,209.1,Delivered,7
992,197,1,13,1,15,248.72,Delivered,3
993,1109,10,13,4,27,183.42,Delivered,1
994,1278,16,14,4,128,341.97,Delivered,2
995,993,32,15,2,111,423.82,Delivered,1
996,2110,33,1,4,11,249.82,Delivered,7
997,1787,23,10,4,17,393.73,In Transit,1
998,2132,17,10,4,64,397.42,Delivered,6
999,38,20,14,1,127,456.76,Delivered,1
1000,1124,29,4,2,68,160.56,Delivered,10
1001,1482,11,1,1,35,144.79,Delivered,8
1002,881,7,1,3,64,454.05,Delivered,5
1003,1571,6,3,3,46,225.52,Delivered,10
1004,1135,5,12,1,133,475.05,Delivered,7
1005,640,35,9,2,123,339.06,In Transit,6
1006,101,33,11,4,165,104.19,Delivered,6
1007,1155,21,13,1,125,83.71,Delayed,7
1008,1674,18,2,1,157,132.28,Delivered,7
1009,701,18,1,5,198,349.78,Delivered,5
1010,557,25,7,2,76,381.79,Delivered,7
1011,162,3,3,4,129,383.7,Delivered,1
1012,402,12,10,4,182,226.22,Delivered,1
1013,683,35,3,4,188,175.79,Delivered,6
1014,283,29,11,4,165,84.1,Delivered,3
1015,168,17,5,3,107,378.48,Delivered,10
1016,916,7,12,2,84,188.05,Delivered,6
1017,2014,14,2,4,147,152.64,In Transit,4
1018,1878,36,4,3,53,409.49,Delivered,7
1019,595,19,11,3,118,422.71,Delayed,7
1020,2166,9,3,3,188,355.61,Delivered,5
1021,1772,18,14,4,92,163.21,Delivered,9
1022,886,12,7,5,57,408.75,Delivered,2
1023,159,20,8,3,187,318.02,Delayed,6
1024,457,7,3,3,187,371.95,Delivered,2
1025,631,14,13,4,147,111.83,Delivered,10
1026,1690,35,5,5,72,337.03,Delivered,9
1027,429,9,7,3,183,390.4,Delivered,1
1028,700,31,3,2,51,230.11,Delivered,2
1029,515,24,5,3,193,493.21,Delivered,2
1030,1239,29,6,4,70,270.01,Delivered,5
1031,35,17,1,1,174,354.14,Delivered,8
1032,1976,5,1,4,64,252.86,Delivered,8
1033,1409,13,10,2,110,320.09,Delivered,10
1034,503,27,3,2,73,361.93,Delivered,2
1035,1068,23,13,2,53,370.2,Delayed,9
1036,729,30,5,5,195,481.43,Delivered,10
1037,1193,5,1,3,21,414.03,Delivered,10
1038,652,4,7,2,136,229.85,Delivered,9
1039,1842,33,4,2,188,190.72,Delivered,1
1040,1057,14,9,2,139,469.9,Delivered,8
1041,1041,17,10,4,161,451.38,Delivered,6
1042,989,4,12,2,39,318.08,Delivered,1
1043,586,23,13,2,106,310.78,Delivered,7
1044,2145,27,14,1,117,171.7,Delivered,8
1045,1562,29,9,4,171,80.31,Delivered,8
1046,1984,18,13,1,127,119.46,Delivered,6
1047,1190,23,4,5,52,386.14,Delivered,7
1048,1317,13,2,4,38,121.24,Delayed,4
1049,30,7,2,2,40,482.92,Delayed,2
1050,2085,26,2,5,186,422.86,Delivered,10
1051,1182,6,10,4,49,79.52,Delivered,10
1052,133,36,6,1,161,258.39,Delivered,3
1053,343,12,14,2,114,229.81,Delivered,6
1054,949,19,5,1,67,267.76,Delivered,8
1055,177,15,13,4,44,267.94,Delayed,4
1056,494,16,4,4,61,290.29,Delivered,5
1057,735,5,12,5,184,458.6,Delivered,3
1058,822,18,4,1,20,469.71,Delivered,5
1059,156,17,1,4,22,258.81,Delivered,3
1060,884,28,3,4,156,125.11,Delivered,4
1061,1624,25,5,5,160,359.92,Delivered,5
1062,1939,31,5,3,67,369.95,Delivered,10
1063,947,10,9,3,154,258.53,Delivered,8
1064,1582,35,14,4,29,88.11,Delivered,5
1065,7,14,14,5,58,250.65,Delivered,6
1066,1543,17,12,1,110,285.54,Delivered,2
1067,1472,29,7,1,46,227.83,In Transit,9
1068,535,22,14,4,147,241.22,Delivered,7
1069,1743,31,12,3,166,203.63,Delivered,10
1070,2191,20,15,1,133,234.76,Delivered,5
1071,1250,22,11,4,35,92.81,Delivered,1
1072,883,31,10,5,121,106.08,Delivered,6
1073,1847,16,2,5,181,377.34,Delivered,4
1074,1666,13,2,2,122,260.36,Delivered,2
1075,1000,2,12,2,126,491.96,Delivered,3
1076,341,12,12,4,16,268.54,Delivered,8
1077,1472,30,3,1,116,448.69,Delivered,4
1078,1436,28,10,3,13,124.75,Delivered,10
1079,652,25,15,5,92,368.41,Delayed,5
1080,1284,21,9,2,120,275.46,Delivered,2
1081,2080,20,15,1,11,398.49,Delivered,6
1082,1528,8,2,5,60,186.18,Delivered,6
1083,1089,35,8,4,148,293.78,In Transit,9
1084,274,17,4,5,94,373.4,Delayed,2
1085,684,9,5,5,142,235.12,Delivered,9
1086,1432,4,7,2,177,482.57,Delivered,3
1087,610,36,14,2,149,262.78,Delivered,10
1088,2038,16,2,4,53,458.32,Delivered,2
1089,1870,24,12,4,183,194.49,Delivered,4
1090,427,35,13,2,21,389.64,Delivered,2
1091,1456,11,8,5,148,146.96,Delivered,1
1092,823,1,4,2,23,80.19,Delayed,4
1093,1048,24,15,1,103,396.85,Delivered,10
1094,703,26,6,3,13,439.98,Delivered,9
1095,1408,5,1,3,127,327.59,Delivered,3
1096,1898,33,9,5,166,287.13,Delivered,9
1097,805,16,4,5,66,236.98,Delivered,5
1098,227,20,11,1,177,236.15,Delivered,4
1099,865,10,11,5,97,265.89,Delivered,8
1100,1485,26,4,2,92,429.17,Delivered,5
1101,70,17,3,5,184,492.3,In Transit,9
1102,2098,16,6,3,190,312.85,Delivered,5
1103,1910,29,10,5,73,151.61,Delivered,2
1104,946,16,4,2,56,269.99,Delayed,9
1105,1331,33,11,5,200,497.64,Delivered,4
1106,1605,25,1,2,96,110.38,Delivered,3
1107,1872,20,14,5,193,301.1,Delivered,1
1108,809,5,15,1,174,496.4,In Transit,10
1109,292,32,6,5,54,108.63,Delivered,1
1110,1908,1,5,5,27,159.75,Delivered,2
1111,1001,26,11,1,45,346.07,Delivered,7
1112,1108,28,8,2,64,386.7,Delivered,6
1113,2134,28,3,1,75,485.25,Delivered,7
1114,1557,11,10,4,99,433.8,In Transit,7
1115,688,20,11,4,14,434.53,Delivered,7
1116,1130,11,4,5,120,122.55,Delivered,1
1117,368,24,3,1,154,371.64,Delivered,8
1118,1158,28,11,2,111,473.52,Delivered,4
1119,1643,4,6,4,82,295.8,Delivered,2
1120,1290,12,5,5,119,188.1,Delivered,2
1121,1006,1,10,2,171,476.11,Delivered,2
1122,1319,22,1,1,63,368.86,Delivered,4
1123,1355,21,15,4,86,79.44,In Transit,9
1124,1048,1,15,1,65,115.64,Delivered,10
1125,12,26,14,1,161,159.13,Delivered,5
1126,1446,16,9,4,60,357.93,Delivered,9
1127,1739,29,14,2,181,137.95,Delivered,9
1128,203,25,9,1,107,314.84,Delivered,9
1129,661,19,3,2,63,106.79,Delivered,7
1130,1570,35,3,2,23,223.58,Delivered,10
1131,1644,26,7,3,57,62.49,Delivered,3
1132,801,21,7,5,49,99.63,Delivered,9
1133,2089,3,4,2,37,329.02,Delivered,5
1134,592,27,3,5,130,489.74,Delivered,3
1135,1746,35,8,4,12,343.2,Delivered,6
1136,2001,11,2,5,187,277.57,Delivered,3
1137,1788,34,1,5,155,456.38,Delivered,5
1138,1359,13,13,1,120,327.51,Delivered,2
1139,2187,9,15,3,155,425.94,In Transit,10
1140,739,36,5,3,170,235.81,Delivered,4
1141,25,12,8,4,81,218.96,Delivered,10
1142,1509,1,13,2,36,312.29,Delivered,5
1143,1428,35,10,4,66,391.96,Delivered,10
1144,376,25,14,1,138,476.77,Delivered,1
1145,1112,17,8,3,81,86.93,Delivered,4
1146,1726,15,8,2,184,280.74,Delivered,4
1147,1946,16,11,1,118,63.48,Delivered,9
1148,521,28,14,5,137,371.72,Delivered,3
1149,122,2,4,2,52,319.89,In Transit,9
1150,494,1,8,4,90,390.47,Delivered,9
1151,2169,6,8,2,117,171.89,Delivered,10
1152,1512,9,4,4,164,430.41,Delivered,5
1153,1482,36,9,3,17,261.79,Delivered,7
1154,1851,19,14,5,59,176.16,Delivered,3
1155,131,35,5,4,83,397.02,Delivered,8
1156,464,2,5,5,157,257.22,Delivered,4
1157,1736,8,1,3,189,444.31,In Transit,3
1158,1425,5,15,1,194,486.48,Delivered,10
1159,1336,30,13,3,162,487.81,Delivered,4
1160,557,34,14,1,149,460.51,Delivered,7
1161,558,15,1,2,70,341.88,In Transit,1
1162,977,32,7,1,159,390.96,In Transit,3
1163,1056,33,11,1,103,109.81,Delivered,1
1164,1816,16,5,2,185,168.53,Delivered,9
1165,1501,24,9,5,95,434.03,Delivered,4
1166,1541,3,5,3,14,481.82,Delivered,8
1167,873,4,14,1,177,382.22,Delivered,1
1168,2170,12,2,1,103,120.64,In Transit,10
1169,85,17,9,5,184,138.06,Delivered,9
1170,385,15,12,1,70,470.47,Delivered,5
1171,288,1,5,1,82,328.31,Delivered,1
1172,1587,6,4,5,134,133.41,Delivered,4
1173,1054,24,1,1,123,414.0,Delivered,10
